x,y,t
576,336,39503
576,338,39513
576,339,39520
576,341,39531
576,344,39536
576,346,39547
576,348,39553
576,351,39564
576,354,39570
576,356,39580
576,358,39586
576,361,39597
575,364,39603
575,366,39614
574,369,39620
573,372,39631
573,374,39636
573,377,39647
572,381,39653
572,383,39663
571,385,39670
571,387,39680
571,390,39686
571,392,39697
571,394,39703
571,396,39714
571,398,39720
571,400,39730
571,402,39736
571,404,39747
571,406,39753
571,408,39764
571,410,39770
571,413,39781
571,414,39786
571,416,39797
571,418,39803
571,421,39814
571,423,39820
571,425,39831
570,428,39836
570,430,39848
569,431,39853
569,434,39864
569,435,39870
568,436,39881
568,438,39886
568,440,39897
568,441,39903
568,442,39914
568,444,39920
568,445,39931
568,447,39936
568,449,39947
568,450,39953
568,452,39964
568,453,39970
568,455,39980
568,456,39986
568,457,39997
568,459,40003
568,460,40014
568,461,40020
568,462,40031
568,463,40036
568,464,40047
568,466,40053
568,467,40064
568,468,40070
568,470,40081
568,471,40087
568,473,40098
567,474,40103
567,475,40114
566,477,40120
566,478,40131
566,480,40137
565,481,40147
565,482,40153
565,484,40164
565,485,40170
565,487,40181
565,488,40187
565,489,40198
565,490,40203
565,491,40214
565,492,40220
565,494,40231
565,495,40237
565,497,40248
565,498,40253
565,499,40264
565,500,40270
564,501,40281
564,503,40287
564,504,40298
564,505,40303
564,507,40314
564,508,40320
564,509,40331
564,511,40337
564,512,40353
564,514,40364
564,516,40370
564,518,40381
564,519,40386
564,520,40397
564,522,40403
564,523,40420
564,524,40431
564,525,40437
564,526,40447
564,528,40464
564,531,40480
563,531,40487
563,532,40497
563,533,40503
563,534,40513
563,535,40520
563,536,40530
563,538,40536
562,538,40547
562,539,40553
562,540,40564
562,541,40570
562,542,40586
562,544,40597
562,545,40613
562,546,40620
562,547,40636
562,548,40647
562,549,40653
562,551,40678
562,552,40711
562,553,40737
562,554,40753
562,555,40786
562,556,40822
561,556,41015
561,557,41249
561,556,41398
561,555,41407
561,554,41416
561,553,41424
561,552,41432
561,551,41448
561,550,41457
561,549,41473
561,548,41514
559,548,41573
559,550,41582
559,554,41590
387,135,42782
387,136,42791
387,139,42799
387,143,42807
387,146,42821
387,148,42829
387,150,42840
387,152,42846
387,155,42856
387,156,42862
387,159,42873
387,162,42879
387,163,42890
386,166,42896
386,168,42906
386,170,42912
385,172,42923
385,173,42929
385,176,42940
385,177,42946
385,179,42957
385,180,42962
385,183,42973
385,185,42979
385,186,42990
385,189,42996
385,192,43007
385,194,43012
385,196,43023
385,200,43029
385,202,43040
385,205,43046
385,208,43057
385,210,43062
385,213,43073
385,216,43079
385,219,43090
385,221,43096
385,224,43107
385,226,43113
385,229,43123
385,232,43129
385,234,43140
385,237,43146
385,240,43156
385,243,43163
385,246,43174
385,249,43179
385,252,43190
385,254,43196
385,258,43207
385,261,43213
384,263,43223
384,267,43229
384,270,43240
384,273,43246
384,275,43257
383,277,43263
383,280,43273
382,284,43279
382,287,43290
381,290,43296
381,293,43307
381,295,43313
381,298,43323
381,301,43329
381,303,43340
381,306,43346
381,308,43357
381,310,43363
381,313,43373
381,314,43379
381,316,43390
381,319,43396
381,321,43406
381,324,43412
381,326,43423
381,329,43429
381,333,43440
381,334,43446
381,337,43457
381,340,43463
381,343,43473
381,346,43480
381,347,43490
381,350,43496
381,353,43507
381,356,43513
381,359,43523
381,361,43529
381,364,43540
381,367,43546
381,370,43557
381,373,43563
381,375,43573
380,377,43579
380,380,43590
380,383,43596
380,384,43607
380,387,43613
380,389,43623
380,393,43630
380,395,43640
380,399,43646
380,403,43657
379,406,43663
378,408,43674
378,412,43680
377,416,43690
376,419,43696
375,422,43707
375,425,43713
374,429,43724
374,432,43730
373,435,43740
373,439,43746
372,442,43757
372,446,43763
371,449,43774
371,452,43780
370,456,43790
370,459,43796
370,463,43807
369,467,43813
368,469,43824
368,473,43830
367,476,43841
367,479,43846
367,482,43857
366,485,43863
366,487,43874
366,489,43880
365,492,43891
365,494,43896
365,496,43907
365,498,43913
365,500,43924
364,502,43930
364,504,43941
364,507,43946
364,509,43957
364,511,43963
364,513,43974
364,515,43980
364,516,43991
364,517,43996
364,518,44007
364,519,44013
364,521,44030
364,522,44047
364,523,44072
364,524,44090
726,99,54904
726,103,54912
726,108,54926
726,111,54934
726,115,54942
726,118,54952
726,122,54959
726,127,54969
726,131,54975
726,136,54986
726,142,54992
726,146,55002
726,152,55009
726,157,55020
726,163,55025
725,168,55036
725,175,55042
724,179,55053
723,185,55059
722,190,55069
721,193,55075
719,199,55086
717,203,55092
716,207,55103
713,212,55109
709,216,55119
705,221,55125
700,228,55136
695,232,55142
689,237,55152
683,243,55159
678,247,55170
673,252,55175
666,257,55186
659,262,55192
652,266,55203
645,270,55209
636,274,55219
628,278,55225
618,283,55236
608,286,55242
597,290,55253
586,293,55259
575,297,55269
565,300,55275
554,303,55286
542,306,55292
531,309,55303
519,312,55309
508,314,55319
495,317,55326
482,319,55336
468,323,55342
457,325,55353
